author,text,publishedAt
@vertigoimpex,😂😂😂,2025-09-18T03:07:43Z
@Dreamwithdeby,Don’t forget innovative too😅,2025-09-18T04:30:24Z
@gzhy844,Hahaha that’s totally hilarious. I haven’t thought of that hahahaha,2025-09-18T15:59:45Z
@celsocosta2581,Marques Brownlee is opinion expert that really matters when it comes to technology gadgets!!!❤,2025-09-18T16:47:58Z
@spod823,"This is so, so deeply funny",2025-09-18T20:50:11Z
@aliciareece636,I was wondering the same thing 🤔 💭 like did they include the white power bank because the iPhone Air battery is not good at all 🪫 🤏🏽🤏🏽🤏🏽,2025-09-18T21:51:11Z
@ShriJayant,"I get there it might not be for everyone but there is a market for everything, I'm pretty sure this would sell as it has just 10 minutes less battery life compared to the base iPhone 17.",2025-09-19T07:33:41Z
@reldegartGi,"There is a practical battery size limit for smartphones sold in the USA due to regulations for transporting lithium-ion batteries, specifically 49 CFR 173.185, which limits each cell to a 20Wh (Watt-hour) capacity for ground transport. While there isn't a direct smartphone size limit, manufacturers must adhere to this rule, which effectively keeps most smartphones' batteries below 20Wh or around 5,000mAh to comply. 


This is the reason brands are going to make slim phones and can't make phones with larger batteries.",2025-09-19T17:21:57Z
@DmanLucky_98,Removable battery new level,2025-09-19T20:21:39Z
@yuikadir2786,Hahahahaha,2025-09-19T22:50:20Z
@audiusmasamba4118,They don't care anymore,2025-09-20T13:52:05Z
@__________vee__________,"Hey, I have a dumb question. I've never had an iPhone. As appealing as the base 17 is, do people buy the pro as a status symbol? I only notice kids and people who are, uh, financially struggling, with the base models.",2025-09-18T00:50:24Z
@skyhigh-108,"People only buy the pros for the camera and better battery life. People get the base for different reasons. Such as: colors, price , or just the simplicity. You don’t always need the pro model, the base is good enough.",2025-09-18T01:01:51Z
@Seffuel,"Same, Same phone, more expensive. Apple",2025-09-18T00:50:17Z
@AlexPriceMusician,omg how'd we get to 17 😂 guys I am still on 12,2025-09-18T00:50:07Z
@D1DOnly_369,"D iPHONES TEST REVIEWS JUST GREAT 
PLS WE NEED TO KNOW D HYPE ABOUT D BATTERY LIFE EXPECALY D ""iPHONE AIR""",2025-09-18T00:48:53Z
@Expose305,I ordered the sage as well,2025-09-18T00:48:52Z
@Msteve-nt5bx,Making a phone that's thinner that no one asked for just so Apple could sell you a battery separately is so on brand. Ridiculous company,2025-09-18T00:47:03Z
@GOOFY14KFINDS,Those colors are ugly af,2025-09-18T00:46:14Z
@barakajk3804,"NO LOUD SPEAKERS, HOW DOES THE AIR RING????",2025-09-18T00:45:57Z
@SamuelKB.000,Love these reviews but have you seen the value on Poco F7? By Xiaomi??,2025-09-18T00:44:53Z
@rays3812,I can't do the iPhone Air because I tend to drop my phone a lot. I'm pretty sure the thinner phone will only make it easier to slip out of my hand.,2025-09-18T00:44:30Z
@GoudaEvening,The removal of the SIM tray was probably last straw for me. Removing that for an extra 150ish MAH is not worth it. Back to Samsung I go,2025-09-18T00:44:05Z
@danielkim1527,Did Samsung pay you? it feels like you're biased in the review.,2025-09-18T00:43:43Z
@genesisyt9662,"Mkbhd and Mrwhosetheboss posting mobile tech videos same time, with similar titles can't stop having me think this bros use same calendar, or same AI content planer😂😂",2025-09-18T00:43:28Z
@Honeybadgergaf,You don’t even get the free stickers anymore. Jeez Apple sucks,2025-09-18T00:42:46Z
@adamterrell-payne4523,Real miss not to color match the cords to the phone color,2025-09-18T00:42:43Z
@The7thStep,1:49 you wanted to say “usual books n shit” so bad lmao shoutout to Flossy Carter,2025-09-18T00:41:57Z
@vcarter0723,"Not getting any of the 17s anyway, but I’m really interested to who’s idea was it to get rid of the black Pro phone

They better not try that with the 18s",2025-09-18T00:41:20Z
@omgFleee,WHY is he so skeptical about the Air battery. he's just gone on and on and on about it. Like chill out lol,2025-09-18T00:40:58Z
@从モ,"MB: \*iphone air* absolutely ridiculous to hold
me: to own, to own....",2025-09-18T00:40:45Z
@killmonger4169,"I’ll upgrade, only  if they do a iPhone 17 pro max air ❤",2025-09-18T00:40:31Z
@jeroelmarananmusic,"“Today’s Pro model is tomorrow’s base model.” That’s why i only buy base models in iphones, and iphone 17 is the biggest proof of that saying.",2025-09-18T00:39:57Z
@SecretedXpert,I noticed after i pre ordered my blue 17 that it was probably going to be the most popular color and i wanted to be different so i was kinda bummed out but it is the one that looks best in my opinion,2025-09-18T00:39:09Z
@aarong.3749,no 17 plus is a shame...,2025-09-18T00:37:48Z
@Arturito2017,The iphone air should have been priced below the 17 lol,2025-09-18T00:36:57Z
@mohammedridabali5952,The design choices on those new phones really suck. No one would love to show off the back of those phones without a case,2025-09-18T00:35:53Z
@MTODbasics,"Oooh, aaah, new shiny, marginally better confusers. More to come next year.",2025-09-18T00:35:46Z
@kwabenaoppong1269,New category for smart phone awards... THIN PHONES,2025-09-18T00:34:58Z
@albertomarquez2069,People are hating on the air but a thin phone is better than having a brick in your pocket. Let’s not forget cases were made for a reason so who cares about the durability because I’m sure 99.9% puts a case on. 😎,2025-09-18T00:34:22Z
@jamesthomas4171,Whats the difference between esim and sim variant of the Pro Max? (battery),2025-09-18T00:33:32Z
@SkylerGall,The speaker on the air,2025-09-18T00:33:25Z
@SrSprinkles,The orange reminds me of my Sony Ericsson W600 back in the day!! I will be getting the orange! And covering it with a silver case!!,2025-09-18T00:33:13Z
@MCMXCVIFB,"iPhone air is basically an iPhone 11 but little thinner and better specs with crap battery. Whats the point in creating a thin phone and they creating a battery pack to make it thicker? Just create a thin phone with a decent battery in the first place, also seems like a more expensive iPhone SE replacement.",2025-09-18T00:33:01Z
@ElizaHamilton1780,I feel like Uncle Roger would love an orange phone that matches the color of his shirt.,2025-09-18T00:32:43Z
@marktheturtle_21,The new orange is Apple new iPhone LTT edition. 😂,2025-09-18T00:31:58Z
@jarvismane6700,"Remember guys, not only is the iPhone Air's battery smaller but it's also going to be drained way faster (doesn't matter how good Apple tried to optimize it) since it's got around the same capacity as the 13 pro, yet it's running much newer and much more demanding tech than what was around back then. So don't try comparing this to a 13 Pro and think that just because the 13 Pro had good battery life that the iPhone Air also will.",2025-09-18T00:31:17Z
@knemics8121,"Have a 13pro, still going to skip the 17",2025-09-18T00:30:46Z
@rachbun7290,That orange phone is atrocious,2025-09-18T00:28:33Z
@cjthomp2005,no sticker is a deal breaker,2025-09-18T00:26:39Z
@captrossco1989,More importantly is that hurleys lottery numbers?,2025-09-18T00:25:37Z
@StoriesNyTV,Wow all that for almost what 8 or 10k? What a great investment...(Ofc me saying that in terms of an average consumer lol),2025-09-18T00:25:34Z
@kadrunituharam2303,"How much money did you spend to buy one of the four iPhones that you bought? Surely you bought the four newest iPhones using a credit card. Are you proud that you bought the four newest iPhones using your credit card and are you proud that you are in debt with the bank? 

For banking in America, check out the people in the video above. Surely the person in the video above has not paid his credit card arrears.",2025-09-18T00:24:49Z
@guybrush3000,"we dont need thinner phones!
smaller and thicker please",2025-09-18T00:24:48Z
@ryancline1923,Finally Apple makes a phone with a removable battery lol,2025-09-18T00:24:12Z
@mortezamhr,Brick 17 pro max 😂,2025-09-18T00:24:03Z
@vcarter0723,"Apple making a MagSafe battery just for the Air, and ONLY compatible with the Air, but no other phone is diabolical

They stopped selling the older one cause it used Lightning…ok…but then make a USB-C one!? Guess it’s in tech heaven with AirPower :(",2025-09-18T00:22:54Z
@classycajun7806,Tht orange is honestly gorgeous in my opinion,2025-09-18T00:21:33Z
@RonTheGod,"AIM performance shirt I see... We need a turbo S update video!
What did you get done?",2025-09-18T00:20:24Z
@deuter458624,No Sim Tool even 🤔🤨‼️,2025-09-18T00:20:23Z
@eden20111,The amount of ads in this 13min video is DIABOLICAL…,2025-09-18T00:20:10Z
@lusther3385,Can i have one ? 😅,2025-09-18T00:19:10Z
@andorru,i was planning to finally upgrade my iphone 14 pro this year to iphone 17 pro. Im so disappointed in this year lauch I guess i will just wait till Q1 2026 and get S26,2025-09-18T00:19:06Z
@nightstalker824,"I’ll tell ya what.  I thought that orange is hideous, but with that black case and orange accents peeking through. It looks stunning.    Like my black ultra 2 watch.",2025-09-18T00:18:35Z
@HoveKB,Let's make a thin phone so we can sell them a battery,2025-09-18T00:18:11Z
@AndyTSLMachinist,"The most ugliest iPhone design ever, the design thickness in the camera on the back are super ugly. I stay with my 16 pro max until it die or until they get rid of that ugly design.",2025-09-18T00:17:21Z
@vida00,What wallpaper are you using? I can’t find it on Panels.,2025-09-18T00:17:03Z
@wolfie121979,That’s definitely bending within a month,2025-09-18T00:16:43Z
@MrOscar5690,The white patch on apples clear case is a weird choice….,2025-09-18T00:16:41Z
@davordax3,"Why does Apple make things that no one asked for? It made the Apple Vision Pro and sells them for $3,500 and no one asked for them and they sell poorly and now the iPhone AIR. Has Apple lost its way and has no innovation, so it invents unnecessary things and sets unreasonable prices?",2025-09-18T00:16:14Z
@emmanuel2025,I wish they made the iphonr 17 plus i like bigger phones,2025-09-18T00:15:06Z
@wackamichael,can i have one of the phones😭,2025-09-18T00:14:48Z
@brew.torials,Hot Take: dbrand sucks,2025-09-18T00:14:41Z
@ronikghimire9082,very helpful content,2025-09-18T00:14:26Z
@kendallfreeman5209,When is the flip7 and fold7 review?,2025-09-18T00:14:01Z
@karmakiillsz,The Iphone Air looks like a long lost LG phone .,2025-09-18T00:13:50Z
@DreadfulDiariesYT,pre order it the silver 512 17 pro max,2025-09-18T00:13:36Z
@RRealmVehicles1M,"If you guys want black color, you better wait for 18 pro next year 😅",2025-09-18T00:13:10Z
@flexingmecha,Best thing about the new iOS and these phones by far is the keyboard moved the period away from the space bar,2025-09-18T00:12:39Z
@Foustdoodles98,May not switch my iPhone 13 yet. But that iPhone 17’s green looks mighty tasty!!😍🤤,2025-09-18T00:12:21Z
@karmakiillsz,17 Pro Max looks like it came from 2017,2025-09-18T00:12:16Z
@karmakiillsz,Apple really doesn't care anymore 😂 everyone will still line up to purchase.  😅,2025-09-18T00:11:51Z
@voiddoctor,The orange 17 pro might be my favorite looking phone released in recent years,2025-09-18T00:11:47Z
@sethdomingues6523,the black iPhone pro looks good af,2025-09-18T00:11:23Z
@AndyTSLMachinist,iPhone 17 all of them are pretty ugly looking,2025-09-18T00:11:17Z
@alexanderashby2722,Steve Jobs is rolling in his grave😂,2025-09-18T00:11:04Z
@littlepony9962,Bro who in their right mind is gonna be using 2tb in a phone? And for 2 grand? Nahhhh,2025-09-18T00:10:37Z
@theodiacyclist,Who designed it ? Looks like cheap androids,2025-09-18T00:10:29Z
@karmakiillsz,"This proves that Apple is lacking creativity. This is a slap to consumers faces. Apple banks on the fact that users don't question them anymore , they just buy.",2025-09-18T00:10:25Z
@meltymeltymelty,Can't believe it's been over 15 years watching MB. Looking forward to seeing him review whatever a phone looks like 15 years from now (neural implant pro max 🤣),2025-09-18T00:10:03Z
@MichaelHodges-lo9vv,"Just curious to anyone who may know - this is a great review however, is there someone that does kinda general user reviews?  I don’t really use my phone for much except email, games, YouTube and calls.  To me, the camera’s are great on all models and I very rarely run low on battery - I’m thinking of getting the Air not just because it looks cool but that it’s thin, my only complaint iPhone is it seems each generation it gets bulkier and for someone who keeps phone in pocket and runs with phone, it can be burdensome .  But the Air reviews haven’t been great - seems like they are all based on more in-depth phone user or pros, I just want a thin phone that works, haha",2025-09-18T00:09:35Z
@thepresidentialking9190,"Pretty soon they'll include a sticker that says ""charger sold separately"".",2025-09-18T00:08:45Z
@XxMissingDataxX,Funny how he places that battery pack with the iPhone air. I don’t think it’s that serious to use that,2025-09-18T00:07:57Z
@agusd2,what happened to ur thumb 😢,2025-09-18T00:07:32Z
@martindelgado3819,"The design on the Pro’s are actually a downgrade from
Previous models",2025-09-18T00:06:06Z
@miviaflower,Get the fun color. You already have the most boring color of your 911.,2025-09-18T00:05:51Z
@LaRRinco,New colors are HORRIBLE!,2025-09-18T00:05:07Z
@beatsbrew2024,Sup with the terrible audio?,2025-09-18T00:04:51Z
@harrysandro7351,That Air batterei will be copied by generic batterei manufacturers for all 4 iphone17 types before you know it. You will find them in the accesory market.,2025-09-18T00:04:48Z
@HighlandArmsM1911,Phone thickness should be measured at its thickest point. End of story.,2025-09-18T00:04:41Z
@NimaArshiyan,Can you guess which new iPhone color has everyone shocked? 😲📱 You can only see it in my video from last week—don’t miss this surprising detail!,2025-09-18T00:04:16Z
@DerekDaly92,"I really like the air. I always preferred smaller phones, I have a 13 and a 15 plus I hardly use the 15 plus",2025-09-18T00:04:00Z
@ashiszombie,"The OnePlus 5 is thinner than the iPhone Air, and that was like 6 years ago. I still own the phone.",2025-09-18T00:03:51Z
@pangeyi,2K iPhone … my old MacBook Pro was 2100… 😅 what is happening to US… 🫠,2025-09-18T00:01:50Z
@stoopidmnky3582,Is there a way to get a sim tray iPhone but work in the states ?? I don’t like eSIM idk mentally it bothers me not having a sim tray 😅,2025-09-18T00:01:42Z
@DandaFundas,"Man, cringing every time you place the phone on their face down 😬",2025-09-18T00:01:14Z
@LightestEvening,If D-Brand had a stand on that rugged case i would've gotten it,2025-09-18T00:00:54Z
@dreednlb,Everybody already crying about the Air battery life before they've even touched one when it has a more powerful battery than last year's iPhone 16  😂,2025-09-18T00:00:52Z
@dreednlb,I think a lot of people are overlooking the fact it has a larger screen as well.,2025-09-18T01:06:36Z
@Mitchell2311,I watch these videos every year I have a 14 pro & I will definitely be upgrading to the 17 pro Max after seeing the color in the video,2025-09-18T00:00:28Z
@tylerlauvaas5883,6:36 definitely a McLaren review coming up,2025-09-17T23:59:49Z
@marquisjohn88,I preordered the 17 pro max orange and actually almost regret it now I’m leaning to the air,2025-09-17T23:59:28Z
@chinmaygopal9295,"its not pumpkin, its orange",2025-09-17T23:59:25Z
@EverettReed-b3t,the new iPhones don't need a SIM??,2025-09-17T23:59:22Z
@qwertyyen6135,does it worth it if i upgrade from ip14 pro max for 17 base model?,2025-09-17T23:58:51Z
@Doctosh,The Air phone is half a foldable and they’re testing it on the market.,2025-09-17T23:58:13Z
@sean3473,“Get familiar with these phones” like it’s any different at all. Lol.,2025-09-17T23:57:39Z
@jijojacob4351,🎉❤,2025-09-17T23:57:32Z
@fj7334,No dual speakers!!!!!!!?,2025-09-17T23:57:25Z
@andrewdavidson665,I've got the 12 Pro Max and I know we've 'known' for ages but still annoying there is no 17 Plus because with those impovements that would have been my phone of choice now. The 17 Pro Max is just a bit too much ouch for me now though. I think... maybe. Maybe.,2025-09-17T23:56:55Z
@ankitkrishnani01,No Dbrand promo this time??,2025-09-17T23:56:47Z
@aliulhaq786,One question here.Why every other creator got the same colors of all models?Like Blue and Orange for the Pros and Green and Sky Blue for the 17 and the Air.,2025-09-17T23:56:33Z
@LeoDeRossi718,I have iphone 14 pro max its on 81 pct battery health. With the ios 26 upgrade i noticed its a little slow on the sliding down to see notifications and scrolling through home screen. Should i upgrade to 17pro max its?,2025-09-17T23:56:31Z
@newbreedr34,8:01 Spotify lossless what now??? Since when?,2025-09-17T23:55:54Z
@TrustDeal,Watching the video ony Fold 7😅,2025-09-17T23:55:41Z
@adelaidecity76,The S25 Edge DOES have a vapor chamber and I can confirm that it runs nice and cool for everyday use.,2025-09-17T23:55:25Z
@mariovh,I see you put the iPhones on the table not gently so I wonder about scratching?,2025-09-17T23:55:18Z
@awokawokawokawokawokawok,apple fool,2025-09-17T23:55:15Z
@darkwoodmovies,"Getting the 17 Pro Max tomorrow. Really curious about the design of it. I don't mind that it's thicker, but I hate that it's so industrial and brushed aluminum feels like a step backwards.",2025-09-17T23:54:29Z
@Texg1rl_,I don’t see the air getting traction.,2025-09-17T23:54:12Z
@AmalAlapat,pro max camera review with vivid filter,2025-09-17T23:54:09Z
@Brobiee,I’m upgrading from my 16 pro max to 17 air ❤,2025-09-17T23:54:05Z
@kaiyeena,"If they can fit all the guts of the Air into the camera bump and have the chassis of the phone be basically full of battery, can you imagine the crazy battery life if they kept the compact internal layout and just made the chassis as thick as the bump and filled it all with battery? Thing would last a fuckin week. I know that's basically what the external pack does, but the material thickness between them + the losses in inductive charging, why not just go all in and basically make the iPhone version of the Pixel 9a.",2025-09-17T23:52:23Z
@jedics1,"Apple and their two decades of making everything thinner when nobody asked for it while giving the same devices smaller batteries that go flat by lunch time which everybody hates...
And now they have one upped themselves by creating the air with bad battery life AND a bulge so big it makes even grandma blush...",2025-09-17T23:51:10Z
@Texg1rl_,Antenna… ?,2025-09-17T23:51:06Z
@samanthamarasca1177,"And I just ordered the Air. I have a few amazing phones, really  wanted something beautiful and light that I'd enjoy using. If it sucks, I'll return it lol",2025-09-17T23:50:16Z
@Blue2950,12:44 Illuminati symbol,2025-09-17T23:50:11Z
@obliviousdave562,The only thing stopping me commit to the base model is that I prefer telephoto over wide angle - wish you could choose which 2 lenses you have,2025-09-17T23:49:39Z
@WalterWaltX100Crobato,I think 13 mini has a bit more battery than the air.,2025-09-17T23:49:15Z
@nikpet7045,"I dunno if you can call the air ""thin"" with that massive tumor of a camera growing off the back of it. To me, its only as thin as its thickest part",2025-09-17T23:49:12Z
@seanyarkie,"So you ignore that Apple is copying the Pixel, are you paid by Apple? What a shitty review of these phones. They suck as usual. Haven't done anything inventive in 10yrs",2025-09-17T23:48:13Z
@nickriebe,"Need to know about the battery on the Air please! I really like the design, but if it's only a 4 hour battery, forget it!",2025-09-17T23:48:06Z
@jaredgillespie3278,Can the iPhone Air have both the bumper case and the MagSafe battery on at the same time?,2025-09-17T23:45:48Z
@nicolopeddio5042,can we talk about how beautiful these visuals are,2025-09-17T23:45:10Z
@New-life-b7s,Bro talk about iPhone 17 I believe most people would find it enough for their use 😊❤🎉,2025-09-17T23:44:26Z
@GinSoul,Iphone Air: Now you have one device more to take care of. Your Phone and your powerbank...,2025-09-17T23:43:08Z
@khodzhef,"Let’s go drop test, how strong aluminum.",2025-09-17T23:42:39Z
@quanphun4996,Just want huge battery pack and durability…,2025-09-17T23:42:13Z
@roycejr5749,Can you give the phones away to some of your fans after the review,2025-09-17T23:42:08Z
@tpjttu04,I am super excited about that orange phone!!  It’s about time they made a bold color pro!  I hope they make a hot pink or Barbie pink pro next year!!,2025-09-17T23:41:56Z
@charleskavoukjian3441,Steve is rolling in his grave,2025-09-17T23:41:53Z
@Patriot07-ACM,HOT TAKE: The iPhone hasn’t been good since the 13 mini…,2025-09-17T23:40:20Z
@PhilipLam-w1j,The camera design is so ugly…..!  I’m sure Steve Jobs will turn in his grave when sees it.,2025-09-17T23:40:14Z
@GianLaurino1,"I agree that the base iPhone is the best deal. I think I'd only buy the Pro for the third camera because the 120Hz came with the base model. I have the 14 Pro Max and decided to pay more for just the camera and screen. Now, at a lower price, I can choose the 17 and with the difference, I can buy a new SE. But since I'm not from the US, the base model costs me $829, and those extra $30 really bother me.",2025-09-17T23:39:50Z
@daviddurham8583,"On the bright side, think of the Air as their first phone with a user replaceable battery!",2025-09-17T23:38:20Z
@daviddurham8583,@daviddurham8583 User Replaceable Battery 🤣,2025-09-17T23:40:12Z
@RedDragonCN,"What are the certifications for the battery CE and CCC? If it doesnt have CCC, then no way the air will sell in china",2025-09-17T23:38:04Z
@justBayly,"My 16 lasts DAYS on a charge, I think the Air is meant for folks like me that don't really need their phone until they need it.",2025-09-17T23:38:01Z
@maulanna,"I miss the old ""I don't use cases"" Marques but hey I'm old and nostalgic leave me alone",2025-09-17T23:37:21Z
@HAKFarm,I still use iPhone 6s and no one here will believe me but it’s true,2025-09-17T23:37:12Z
@SixEyedCalamity,"No glaze, but that deep blue looks SOOO beautiful!",2025-09-17T23:36:56Z
@tahsin8296,iPhone pixel edition 😂,2025-09-17T23:36:28Z
@vigorgaming8,the thin phones are the phones that nobody asked for.,2025-09-17T23:36:05Z
@Truth_Seeker1,"Only the e sim 17 Pro Max has 5,088 mah battery. The one with a sim card tray has 4,823 mah battery.",2025-09-17T23:34:55Z
@countersteer713,"Rocking an iPhone 11 I got for $300, wondering why people get new iPhones every year. Kind of seems like living in 2013 when iPhones were still pseudo-status symbols",2025-09-17T23:34:27Z
@kamalfareed1264,Absolutely need air reviews 🔥,2025-09-17T23:34:25Z
@emddatnod,here for the air. will die on this hill.,2025-09-17T23:33:58Z
@AJ-ts9de,Horrendous aesthetics for this lineup I’m still sticking with my 13 Pro Max already swapped the battery and it’s running extremely fast. Can I keep this phone until the wheels fall off!,2025-09-17T23:33:45Z
@audioabdul,I thought the Most popular car color is white but I digress.,2025-09-17T23:32:44Z
@jeepoffroad,7:59 your usage is not normal usage. You’re really overplaying the whole battery. It will be more than sufficient for those who are buying it.,2025-09-17T23:31:12Z
@Mikey_mau5,"The two tone orange CANT look that different in person, right? It looks more aggressive in this video than any other images I’ve see of it.",2025-09-17T23:29:54Z
@pickedhorizon1919,Possibly the first half of the iPhone Fold...?🤔,2025-09-17T23:29:52Z
@dubuquer,"If AI ramps up, will the lack of a vapor chamber in the iPhone 17 be a problem?",2025-09-17T23:29:30Z
@JasonNortwich,"Damn, those Pro colors look UGLY",2025-09-17T23:29:28Z
@blessedhighlyfavored7263,Phones are very innovative. YEAH!!!!!!!!……. Ummmmm. Then again. No. lol,2025-09-17T23:29:16Z
@DaKrawnik,When you see people get excited over vapor chamber cooling in 2025...,2025-09-17T23:28:41Z
@samanthamarasca1177,I normally go pro Max but I'm incredibly tempted by the Air,2025-09-17T23:28:32Z
@OGkush69x,Test the speaker on the iphone air. Its the only thing holding me back. I wanted a slim iphone for so long now.,2025-09-17T23:27:19Z
@simply_exploring,You said the air battery pack doesn't fit on other phones... but it looks like it fits perfectly on the back of the 17 pro max? Could you maybe confirm that?,2025-09-17T23:27:14Z
@Justyburger,"The base 17 is the one to get, although I wonder why they didn't make a ""plus"" with the 6.7"" screen? If you want that bigger screen, you will need the 16 Plus. The Pro 17 phones are really ugly in my opinion., I don't like that boxy bump or the different tone square on the back either. I just don't even get why Apple even thought that would work?",2025-09-17T23:27:14Z
@avastar2286,Staying with 16Pro just cuz I prefer titanium over aluminum. Thanks Marques!,2025-09-17T23:26:57Z
@Mark-gl4cd,If the iphone air battery is bad.. then the 17 base model will be the real deal,2025-09-17T23:26:19Z
@shawnchalfant1595,"The Air is mono only, WTF Apple!!",2025-09-17T23:26:13Z
@tjcierni,"Really was looking forward to a new iPhone, but since there is no black one for the pro max looks like I gotta wait again.",2025-09-17T23:26:11Z
@blacksheep7576,"I ordered the orange thinking it’d be pumpkin 🥲
I’m putting a mous case on it anyways",2025-09-17T23:25:45Z
@ArrowSwift509,Dude apple cooked with these designs. First time ive been temped towards an iPhone in a while,2025-09-17T23:24:41Z
@zaidi2358,I am leaning towards iphone 17 pro. Want a full detailed review about it :),2025-09-17T23:24:24Z
@blacksheep7576,"I used to get the highest storage phones, but this time I changed down to 512GB. Not to save money, but to get myself out of the habit of hoarding data on my phone. Instead I offload it to an air gapped NAS with 58TB of storage",2025-09-17T23:24:22Z
@robbysmith7262,Battery and speakers are going to be the factor,2025-09-17T23:24:01Z
@user-yl4lf9mh1w,you are a coward for remaining a-political,2025-09-17T23:23:26Z
@ChristianMBenjamin,"I have an amazing idea that will make people buy Apple phones, but I have a feeling i should give it to Samsung.",2025-09-17T23:22:30Z
@3200zay,"S24 Ultra user here, switching to the Air. Am I crazy? Maybe.",2025-09-17T23:22:19Z
@allahjoseph,The orange gives hiking vhybes,2025-09-17T23:22:13Z
@davidalex4581,Biggest miss with the Air is there should have been 2 cameras. The one camera makes it not worth it (even if the cameras are better),2025-09-17T23:22:10Z
@AB-e80,"they’re not going to refresh the Air every year. The air is just a proof of concept for their eventual fold release, which will be two Air’s conjoined with their new expanded display.",2025-09-17T23:21:18Z
@begottenprune7046,why do you need a fold smartphone?,2025-09-18T08:02:14Z
@JoseOfficial7,We have already told apple not to make a fold,2025-09-18T09:46:48Z
@amaity.v1,17 is interesting but still color combination of camera area vs full body will force you to use debrand cover..,2025-09-17T23:21:17Z
@tvättbjörn-q5o,Of course we want a rigorous battery testing ❤,2025-09-17T23:21:01Z
@JamesDuncan1,"I'm upgrading from a 14 pro and torn between the 17 base and 17 pro. The pro has slightly better specs, but I really dislike the new pro design and colors.",2025-09-17T23:20:18Z
@Gerardfpatrice,You just need a tecno slim now for comparison. Cool vid,2025-09-17T23:20:13Z
@davidalex4581,Just unboxed $5500 worth of gear in 3 minutes 🤩,2025-09-17T23:18:08Z
@peoplearecrazy1798,I like the Tank Case a lot based on what I saw!,2025-09-17T23:17:56Z
@lild2947,Hey. What do you do with them phones afterwards. I wouldn’t mind one,2025-09-17T23:17:52Z
@AMM0394,Pro vs galaxy s25,2025-09-17T23:17:40Z
@sweet0mistral,"That orange iPhone, has to be the most ugliest phone ever!",2025-09-17T23:16:39Z
@superc910,I’ll wait for the 18.,2025-09-17T23:16:08Z
@m0-jed,Are we gonna pretend we didn’t see the illuminati simple on the back of the Dbrand case he was promoting ?? No no!!  the zoom was intentionally focused towards it!! What are you Marquez? You one of them now? 😟 you know what you were doing im sure of it but did u do it because u got paid or because you telling us that u one of them!? And don’t act it was a coincidence we all know it is  not.,2025-09-17T23:15:29Z
@edwinleskin3112,The lack of a black phone is so dumb,2025-09-17T23:15:24Z
@DaryleBaes,"Waiting to hear you say ""who asked for this"" with the iPhone Air.",2025-09-17T23:15:19Z
@marditoon1128,This is the most disgusting design for the back of a Iphone😢😢😢,2025-09-17T23:15:02Z
@_ronpl,8:44 piece of jewelry? iPhone Air? Heard that from iPhone 4 before! Dejavu,2025-09-17T23:14:16Z
@Derek_Dkickz,The 17 Max Is it more of a copper or orange?,2025-09-17T23:14:05Z
@beelegend1694,Copy and paste phone the past 10yr 😂,2025-09-17T23:13:39Z
@jdguillen,"create a problem then sell the solution, as an apple consumer they really suck for this. 17 pro will probably be my last apple product I ever purchase.",2025-09-17T23:12:10Z
@JvariW,Is dbrand not your company?are you not in someway affiliated with them? Are you not supposed to disclose that? Just say it’s your company. It’ll be ok,2025-09-17T23:11:58Z
@anklesoncredentials,iPhones are still just way over priced and they still are nothing special.  apple doesn't do cool stuff. :: sent from an apple user ::  he'll yeah,2025-09-17T23:11:31Z
@nwright28,Wish that I could get the iPhone 17 Pro Max.,2025-09-17T23:10:14Z
@Glerox,How is iPhone 17 performance better than 17 pro?,2025-09-17T23:10:09Z
@-tribaldemon-5949,Bought pro in Orange already but your video made me think about the colour 😢,2025-09-17T23:09:45Z
@Royaleoake,"I like the Air, and it's the one I would choose. 

But I'm not paying $1000 just like I didn't pay $1000 for my iPhone 16 Pro, which is great.",2025-09-17T23:09:43Z
@RajaKurcaci,12:26 illuminati logo 😂,2025-09-17T23:09:37Z
@AH-oo1ch,Also please speak about iOS 26 no one like it it noe good looking I prefer solid icons not the glass shit,2025-09-17T23:09:22Z
@Derny_Boy,Woahhh wtf is up with that orange you can’t even see the Apple logo. Why does the orange not match at all. The blue is like 2 tone and the orange is like 2 color,2025-09-17T23:08:25Z
@BryW124,Mkbhd trying not to go one video without mentioning d brand 😭✌️,2025-09-17T23:07:46Z
@mariamelnyk6376,great video!!!! thank you!,2025-09-17T23:07:35Z
@AH-oo1ch,What I noticed iPhone 17 is the deal break air mentioned pro chip still lack in performance from base model,2025-09-17T23:07:15Z
@KoolKitty88,Honestly the upgrades to the base are gonna kill the pros,2025-09-17T23:06:50Z
@Morten-h6d,Crazy how Apple still uses garbage batteries in their phones,2025-09-17T23:06:46Z
@seanmartinflix,pro gen lock ??,2025-09-17T23:06:14Z
@kenpinzky4798,What does one do to have access to a product 2 days before launch ? Hmmmmmmm ?????,2025-09-17T23:05:45Z
@Oplix,I imagine that the battery life is better than an iphone 13 since they both have a similar size but air is much more efficient hardware and battery is more mature.,2025-09-17T23:05:09Z
@andrewandleighannesmall-kr9hi,That thin phone is gorgeous 😮I like 🎉,2025-09-17T23:04:54Z
@jamenbrooks95,I’m trading my 13 in for a 17 pro blue,2025-09-17T23:04:22Z
@thejazzking8976,The air is the dumbest thing that they’ve made in the last couple years. Who’s it made for?,2025-09-17T23:04:18Z
